0.1,0.25,0.34
0.1022331953125,0.25,0.34
0.1044330625,0.25,0.34
0.1066000234375,0.25,0.34
0.1087345,0.25,0.34
0.1108369140625,0.25,0.34
0.1129076875,0.25,0.34
0.1149472421875,0.25,0.34
0.116956,0.25,0.34
0.1189343828125,0.25,0.34
0.1208828125,0.25,0.34
0.1228017109375,0.25,0.34
0.1246915,0.25,0.34
0.1265526015625,0.25,0.34
0.1283854375,0.25,0.34
0.1301904296875,0.25,0.34
0.131968,0.25,0.34
0.1337185703125,0.25,0.34
0.1354425625,0.25,0.34
0.1371403984375,0.25,0.34
0.1388125,0.25,0.34
0.1404592890625,0.25,0.34
0.1420811875,0.25,0.34
0.1436786171875,0.25,0.34
0.145252,0.25,0.34
0.1468017578125,0.25,0.34
0.1483283125,0.25,0.34
0.1498320859375,0.25,0.34
0.1513135,0.25,0.34
0.1527729765625,0.25,0.34
0.1542109375,0.25,0.34
0.1556278046875,0.25,0.34
0.157024,0.25,0.34
0.1583999453125,0.25,0.34
0.1597560625,0.25,0.34
0.1610927734375,0.25,0.34
0.1624105,0.25,0.34
0.1637096640625,0.25,0.34
0.1649906875,0.25,0.34
0.1662539921875,0.25,0.34
0.1675,0.25,0.34
0.1687291328125,0.25,0.34
0.1699418125,0.25,0.34
0.1711384609375,0.25,0.34
0.1723195,0.25,0.34
0.1734853515625,0.25,0.34
0.1746364375,0.25,0.34
0.1757731796875,0.25,0.34
0.176896,0.25,0.34
0.1780053203125,0.25,0.34
0.1791015625,0.25,0.34
0.1801851484375,0.25,0.34
0.1812565,0.25,0.34
0.1823160390625,0.25,0.34
0.1833641875,0.25,0.34
0.1844013671875,0.25,0.34
0.185428,0.25,0.34
0.1864445078125,0.25,0.34
0.1874513125,0.25,0.34
0.1884488359375,0.25,0.34
0.1894375,0.25,0.34
0.1904177265625,0.25,0.34
0.1913899375,0.25,0.34
0.1923545546875,0.25,0.34
0.193312,0.25,0.34
0.1942626953125,0.25,0.34
0.1952070625,0.25,0.34
0.196145521875,0.25,0.34
0.1970784,0.25,0.34
0.198005878125,0.25,0.34
0.198928125,0.25,0.34
0.199845309375,0.25,0.34
0.2007576,0.25,0.34
0.201665165625,0.25,0.34
0.202568175,0.25,0.34
0.203466796875,0.25,0.34
0.2043612,0.25,0.34
0.205251553125,0.25,0.34
0.206138025,0.25,0.34
0.207020784375,0.25,0.34
0.2079,0.25,0.34
0.208775840625,0.25,0.34
0.209648475,0.25,0.34
0.210518071875,0.25,0.34
0.2113848,0.25,0.34
0.212248828125,0.25,0.34
0.213110325,0.25,0.34
0.213969459375,0.25,0.34
