-0.7041314283954065, -2.3103483358966272, -1.1955207029925745, -1.206329647694723, 1.5689549446105957, 2.122990131378174
-0.7041552702533167, -2.310324494038717, -1.1955326239215296, -1.2063177267657679, 1.568930983543396, 2.123026132583618
-0.70416766801943, -2.310312573109762, -1.1955207029925745, -1.206341568623678, 1.568942904472351, 2.123002052307129
-0.7041795889483851, -2.310324494038717, -1.1955445448504847, -1.2063177267657679, 1.5689070224761963, 2.1229782104492188
-0.7042034308062952, -2.310300652180807, -1.1955207029925745, -1.2063177267657679, 1.568942904472351, 2.1230621337890625
-0.7041795889483851, -2.310300652180807, -1.1955445448504847, -1.206353489552633, 1.5689789056777954, 2.123014211654663
-0.7041552702533167, -2.310324494038717, -1.1954968611346644, -1.206341568623678, 1.5689549446105957, 2.123002052307129
-0.7041915098773401, -2.310288731251852, -1.1955564657794397, -1.2063177267657679, 1.5689189434051514, 2.123002052307129
-0.7041552702533167, -2.3102763334857386, -1.1955326239215296, -1.2062695662127894, 1.568930983543396, 2.123014211654663
-0.7041795889483851, -2.310312573109762, -1.1955207029925745, -1.2062938849078577, 1.568930983543396, 2.123014211654663
-0.70416766801943, -2.310288731251852, -1.1955326239215296, -1.206329647694723, 1.5689549446105957, 2.123002052307129
-0.70416766801943, -2.310312573109762, -1.1955445448504847, -1.206329647694723, 1.568930983543396, 2.1229782104492188
-0.70416766801943, -2.310300652180807, -1.1955326239215296, -1.206329647694723, 1.5689189434051514, 2.123026132583618
-0.7041433493243616, -2.3102763334857386, -1.1955087820636194, -1.206353489552633, 1.568930983543396, 2.123014211654663
-0.7041433493243616, -2.3103483358966272, -1.1955326239215296, -1.206341568623678, 1.5688949823379517, 2.123014211654663
-0.70416766801943, -2.310300652180807, -1.1955207029925745, -1.206341568623678, 1.5689549446105957, 2.123026132583618
-0.70416766801943, -2.310336414967672, -1.1955326239215296, -1.2063177267657679, 1.568930983543396, 2.122990131378174
-0.70416766801943, -2.3103483358966272, -1.1955087820636194, -1.206341568623678, 1.5689189434051514, 2.123014211654663
-0.7041795889483851, -2.3102763334857386, -1.1955326239215296, -1.2063658873187464, 1.5689549446105957, 2.123002052307129
-0.7041433493243616, -2.310312573109762, -1.1955326239215296, -1.2063177267657679, 1.5689189434051514, 2.1229541301727295
-0.70416766801943, -2.310324494038717, -1.1955207029925745, -1.2063058058368128, 1.5689549446105957, 2.123002052307129
-0.7041314283954065, -2.310288731251852, -1.1955207029925745, -1.2062938849078577, 1.568930983543396, 2.123014211654663
-0.7041552702533167, -2.310336414967672, -1.1955445448504847, -1.206341568623678, 1.5689189434051514, 2.123002052307129
-0.70416766801943, -2.310300652180807, -1.1954968611346644, -1.2063177267657679, 1.5689189434051514, 2.1229662895202637
-0.7041795889483851, -2.310288731251852, -1.1955087820636194, -1.2063177267657679, 1.568942904472351, 2.1229782104492188
-0.7041795889483851, -2.310336414967672, -1.1955087820636194, -1.2063177267657679, 1.568942904472351, 2.123014211654663
-0.7041915098773401, -2.310300652180807, -1.1955564657794397, -1.206341568623678, 1.568942904472351, 2.1229782104492188
-0.7041314283954065, -2.310300652180807, -1.1955326239215296, -1.206353489552633, 1.5689189434051514, 2.122990131378174
-0.7041795889483851, -2.310336414967672, -1.1955207029925745, -1.206329647694723, 1.5689549446105957, 2.123002052307129
-0.7041915098773401, -2.3102524916278284, -1.1955207029925745, -1.206341568623678, 1.568930983543396, 2.122990131378174
-0.70416766801943, -2.310324494038717, -1.1955445448504847, -1.206329647694723, 1.568942904472351, 2.123026132583618
-0.7042034308062952, -2.310324494038717, -1.1955445448504847, -1.206341568623678, 1.5689189434051514, 2.123014211654663
-0.7041552702533167, -2.310336414967672, -1.1955326239215296, -1.206341568623678, 1.5689070224761963, 2.122990131378174
-0.7041795889483851, -2.310288731251852, -1.195484463368551, -1.2063658873187464, 1.568930983543396, 2.123002052307129
